Iteration No: 1 started. Evaluating function at random point.
BO-GP took 0.0044 sec
Epoch 10/1000 | val_rmse: 1.2527 - val_mae: 1.0636 - took 146.4 sec
Epoch 11/1000 | val_rmse: 1.2520 - val_mae: 1.0631 - took 144.9 sec
Epoch 12/1000 | val_rmse: 1.2515 - val_mae: 1.0627 - took 144.7 sec
Epoch 13/1000 | val_rmse: 1.2511 - val_mae: 1.0625 - took 146.1 sec
Epoch 14/1000 | val_rmse: 1.2508 - val_mae: 1.0622 - took 144.9 sec
Epoch 15/1000 | val_rmse: 1.2506 - val_mae: 1.0621 - took 144.7 sec
Epoch 16/1000 | val_rmse: 1.2504 - val_mae: 1.0619 - took 146.1 sec
Epoch 17/1000 | val_rmse: 1.2502 - val_mae: 1.0618 - took 144.8 sec
Epoch 18/1000 | val_rmse: 1.2501 - val_mae: 1.0617 - took 144.7 sec
Epoch 19/1000 | val_rmse: 1.2500 - val_mae: 1.0616 - took 146.2 sec
Epoch 20/1000 | val_rmse: 1.2499 - val_mae: 1.0616 - took 144.8 sec
Epoch 21/1000 | val_rmse: 1.2465 - val_mae: 1.0593 - took 144.7 sec
Epoch 22/1000 | val_rmse: 1.2463 - val_mae: 1.0592 - took 146.3 sec
Epoch 23/1000 | val_rmse: 1.2462 - val_mae: 1.0591 - took 144.9 sec
Epoch 24/1000 | val_rmse: 1.2466 - val_mae: 1.0596 - took 144.7 sec
Epoch 25/1000 | val_rmse: 1.2466 - val_mae: 1.0596 - took 146.1 sec
Epoch 26/1000 | val_rmse: 1.2466 - val_mae: 1.0596 - took 144.9 sec
Epoch 27/1000 | val_rmse: 1.2465 - val_mae: 1.0596 - took 144.7 sec
1.2463 442 0.83469 27
Iteration No: 2 ended. Evaluation done at random point.
Time taken: 3936.7539
Function value obtained: 1.2463
Current minimum: 0.8248
Iteration No: 3 started. Evaluating function at random point.
BO-GP took 0.0117 sec
Epoch 1/1000  | val_rmse: 1.3937 - val_mae: 1.1406 - took 123.4 sec
Epoch 2/1000  | val_rmse: 1.2533 - val_mae: 1.0415 - took 124.3 sec
Epoch 3/1000  | val_rmse: 1.2146 - val_mae: 1.0154 - took 124.0 sec
Epoch 4/1000  | val_rmse: 1.1985 - val_mae: 1.0044 - took 123.5 sec
Epoch 5/1000  | val_rmse: 1.1903 - val_mae: 0.9988 - took 124.4 sec
Epoch 6/1000  | val_rmse: 1.1857 - val_mae: 0.9956 - took 124.0 sec
Epoch 7/1000  | val_rmse: 1.1828 - val_mae: 0.9936 - took 123.5 sec
Epoch 8/1000  | val_rmse: 1.1809 - val_mae: 0.9923 - took 124.3 sec
Epoch 9/1000  | val_rmse: 1.1797 - val_mae: 0.9914 - took 124.0 sec
Epoch 10/1000 | val_rmse: 1.1788 - val_mae: 0.9907 - took 123.5 sec
Epoch 11/1000 | val_rmse: 1.1781 - val_mae: 0.9903 - took 124.2 sec
Epoch 12/1000 | val_rmse: 1.1776 - val_mae: 0.9899 - took 124.0 sec
Epoch 13/1000 | val_rmse: 1.1773 - val_mae: 0.9897 - took 123.5 sec
Epoch 14/1000 | val_rmse: 1.1770 - val_mae: 0.9894 - took 124.3 sec
Epoch 15/1000 | val_rmse: 1.1767 - val_mae: 0.9893 - took 124.0 sec
Epoch 16/1000 | val_rmse: 1.1765 - val_mae: 0.9891 - took 123.5 sec
Epoch 17/1000 | val_rmse: 1.1764 - val_mae: 0.9890 - took 124.4 sec
Epoch 18/1000 | val_rmse: 1.1763 - val_mae: 0.9889 - took 124.0 sec
Epoch 19/1000 | val_rmse: 1.1762 - val_mae: 0.9889 - took 123.5 sec
Epoch 20/1000 | val_rmse: 1.1761 - val_mae: 0.9888 - took 124.3 sec
Epoch 21/1000 | val_rmse: 1.1723 - val_mae: 0.9861 - took 124.0 sec
Epoch 22/1000 | val_rmse: 1.1721 - val_mae: 0.9860 - took 123.5 sec
Epoch 23/1000 | val_rmse: 1.1720 - val_mae: 0.9859 - took 124.2 sec
Epoch 24/1000 | val_rmse: 1.1723 - val_mae: 0.9863 - took 124.0 sec
Epoch 25/1000 | val_rmse: 1.1723 - val_mae: 0.9863 - took 123.5 sec
Epoch 26/1000 | val_rmse: 1.1723 - val_mae: 0.9863 - took 124.2 sec
Epoch 27/1000 | val_rmse: 1.1723 - val_mae: 0.9863 - took 124.0 sec
1.1721 364 0.719143 27
Iteration No: 3 ended. Evaluation done at random point.
Time taken: 3360.0646
Function value obtained: 1.1721
Current minimum: 0.8248
Iteration No: 4 started. Evaluating function at random point.
BO-GP took 0.0116 sec
Epoch 1/1000  | val_rmse: 1.0730 - val_mae: 0.8439 - took 70.7 sec
Epoch 2/1000  | val_rmse: 0.9983 - val_mae: 0.7936 - took 71.8 sec
Epoch 3/1000  | val_rmse: 0.9747 - val_mae: 0.7774 - took 70.9 sec
